fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8038-1,CAPITALES ACC CHI,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8038-1A,Domestic Equity,10932.9473,11309.6164,11142.2375,11334.6743,11184.8112,10728.169,10607.078,10471.37,10097.2197,10322.5757,9782.4293,9761.3587,9764.6509,9860.0612,10240.059,10300.9333,10008.398,10043.051,10285.6012,10176.361,9868.843,10442.4808,10142.0261,9970.5404,10009.2721,10368.7941,11319.5637,11226.8599,11150.9644,10831.6971,11630.7151,11815.0221,12161.1008,12750.0961,11248.6518,12437.9723,13083.9656,12412.5622,12154.9801,12518.9825,11829.6557,11448.8732,11607.2891,11271.5361,11340.4583,10836.3446,10760.6259,10636.9898,11143.6983,10767.4485,10590.92,10303.5393,9714.5619,9891.8362,9660.8124,9338.026,9798.9592,9115.9286,8655.5468,8948.618,8680.4701,7837.9858,6621.0493,7436.0304,6759.6881,7249.9647,7352.0802,6909.3761,6679.9585,6443.1287,7184.3255,7416.883,7535.7806
8177-9,CASH,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8177-9A,"Domestic Bond, < 365",1799.0214,1802.3844,1806.1449,1809.9987,1814.1138,1817.9058,1821.9226,1825.9509,1830.3694,1834.704,1838.8991,1843.1124,1847.6397,1852.583,1857.5608,1862.5607,1867.5096,1871.9216,1876.5326,1881.0642,1885.3215,1889.89,1894.1495,1898.6788,1903.3272,1908.0852,1911.8949,1915.5605,1918.9546,1921.851,1924.5339,1927.3598,1930.0839,1932.7754,1935.8466,1938.9789,1942.0164,1944.6411,1947.3832,1949.9688,1952.8263,1955.5768,1958.1794,1961.1159,1963.7532,1966.5095,1969.559,1972.4242,1975.2803,1977.9843,1981.0623,1984.4279,1987.9336,1992.1297,1995.0166,1997.6446,2000.3092,2002.0147,2003.2158,2004.6338,2005.939,2007.3786,2008.8287,2011.2129,2011.6233,2011.7789,2011.8156,2011.8803,2011.9535,2012.023,2012.1183,2012.1857,2012.2741
8381-K,CHILE ACCIONES,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8381-KA,Domestic Equity,1083.3731,1121.3899,1095.3717,1126.4341,1113.5202,1059.1033,1049.0742,1034.1469,994.0561,1026.504,983.2832,983.0384,975.94,984.1867,1032.3997,1043.5866,1008.122,1016.1858,1041.1285,1035.0512,1005.3706,1068.5991,1041.4292,1025.0897,1030.241,1065.5859,1164.1668,1158.4225,1154.0398,1124.1451,1193.8532,1212.2474,1252.6233,1306.5755,1161.8987,1287.8854,1351.4471,1289.0977,1266.3252,1303.1767,1224.014,1183.4768,1211.4558,1168.7342,1174.6969,1125.9097,1126.5518,1118.7195,1181.7582,1151.8964,1130.7872,1106.7245,1046.4779,1063.6174,1038.6625,999.1897,1048.7978,979.0404,932.2994,961.4116,935.3834,841.0422,704.1425,798.3828,713.6924,773.0346,781.7242,730.8113,703.5817,682.0516,772.4022,793.693,811.7524
9489-7,CHILE BLUE CHIP,BCH,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,9489-7BCH,Domestic Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.7101,1049.0443,1091.1552,983.468,1086.4681,1132.6907,1081.4597,1074.7133,1102.9693,1036.8013,1017.0722,1042.0195,1002.4709,1003.8527,975.6739,967.3542,956.1351,1009.2483,987.1761,978.5598,960.1018,907.5564,926.3579,906.6674,875.8799,921.265,864.4155,826.6755,856.6221,837.7931,755.3852,637.9711,726.5802,667.1661,722.6955,730.3538,686.8232,661.9824,644.3701,731.9826,757.8906,778.5653
8679-7,CHILE MID CAP,A,Accionario Nacional Otros,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8679-7A,Domestic Equity,1229.921,1280.0795,1257.7261,1257.9737,1229.0867,1187.3926,1174.175,1183.6754,1160.5753,1171.5069,1124.0867,1127.0659,1128.2649,1148.9213,1193.917,1185.6649,1168.3269,1164.1236,1233.6007,1255.6422,1280.2702,1307.6869,1261.8945,1187.3268,1186.4599,1238.2081,1391.3925,1418.9718,1385.5541,1319.6252,1441.8373,1458.5744,1524.5079,1629.2709,1353.2776,1604.2081,1688.5859,1621.7844,1523.6625,1584.2579,1556.5263,1455.5735,1433.3302,1463.7782,1501.8341,1423.1424,1426.955,1439.7661,1491.0817,1485.686,1451.2031,1423.3148,1367.1942,1402.1612,1353.8331,1230.1234,1306.2777,1176.5411,996.9163,1040.5881,1005.4288,883.0803,734.8176,807.7782,790.2823,852.2125,848.033,857.183,797.829,727.1006,805.1996,825.8157,843.1316
9561-3,COBERTURA GLOBAL,BCH,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,P,9561-3BCH,"International Bond, > 365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.9312,986.5208,984.669,981.9504,972.3535,967.8461,982.468,978.2042,981.0163,967.2831,959.6632,963.5471,983.7743,993.7393,1009.7147,1016.5309,1022.5294,1045.6305,1054.5435,1071.1985,1068.6919,1070.2169,1077.234,1081.3829,1096.5719,1102.6155,976.0401,1018.2898,1043.4869,1069.6937,1094.3586,1092.1974,1090.0755,1089.8498,1118.5878,1124.2735,1117.2698
9362-9,COMPASS ACC CHILENAS,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,9362-9A,Domestic Equity,,,,,,,,,,,,,,,,,,,,990.2867,969.7079,1035.2851,1004.0083,992.78,998.4695,1033.4733,1140.5527,1158.7791,1151.1384,1121.435,1202.339,1225.4277,1280.4065,1347.5837,1181.0718,1328.7705,1407.5565,1344.9785,1319.9701,1369.3232,1305.974,1257.5797,1283.6042,1252.1433,1270.1142,1230.8442,1240.5267,1241.6701,1307.8528,1270.1021,1252.6249,1225.8154,1152.2716,1183.8649,1159.3489,1112.3343,1191.2004,1107.393,1046.3169,1102.2689,1082.0742,969.4395,813.4827,918.6289,846.9122,935.748,966.6376,928.3833,882.3348,836.9842,949.0783,981.2138,994.3927
8317-8,COMPROMISO BANCOESTADO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8317-8A,"Domestic Bond, > 365",1683.9146,1698.7544,1709.5092,1704.0078,1712.553,1724.015,1736.9699,1748.0595,1747.7721,1746.3271,1747.1005,1743.9949,1760.932,1772.402,1777.9255,1780.7131,1792.3407,1798.522,1803.4083,1815.8508,1824.3999,1818.639,1807.631,1830.9788,1840.217,1854.1619,1858.7852,1867.9644,1869.3301,1870.8346,1869.5453,1877.5899,1868.9674,1862.2142,1866.8484,1879.1948,1889.3891,1899.3388,1902.7856,1903.9658,1915.1733,1923.5194,1931.2033,1937.0018,1939.0229,1932.1889,1937.981,1943.3977,1955.1682,1957.8504,1973.2227,1987.9926,2008.7527,2028.7118,2053.7762,2072.7427,2081.4734,2043.8721,2028.0182,2056.9787,2076.8701,2046.1252,2034.5336,2086.7161,2126.4054,2118.8428,2116.1806,2148.1705,2130.0819,2156.3854,2179.2867,2178.4638,2209.0194
9079-4,CONSERVADOR AMERICA,A,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,9079-4A,"Balanced, Conservative",1019.2443,1022.7382,1022.2903,1017.0387,1022.906,1028.2662,1051.3312,1048.2298,1040.238,1055.5527,1062.8796,1056.5519,1043.4186,1041.5249,1043.6732,1049.0373,1051.9384,1059.0111,1066.2767,1079.5904,1079.4147,1073.1386,1061.3945,1080.3959,1083.2658,1096.8097,1103.679,1108.6595,1104.7853,1096.6375,1105.7492,1101.2256,1101.8293,1096.1079,1078.3631,1092.9802,1112.0653,1098.2817,1097.3049,1100.5366,1092.1832,1092.6464,1096.522,1109.799,1106.9572,1099.1163,1099.8627,1091.096,1103.52,1103.6793,1112.0114,1117.9116,1127.5527,1149.0597,1170.7884,1182.1519,1200.2547,1167.1524,1167.9946,1186.758,1193.2158,1155.9781,1100.0379,1135.2782,1156.7764,1154.1641,1146.8273,1170.1083,1143.8894,1148.2979,1176.6729,1187.6382,1197.6573
8375-5,CONSORCIO AHORRO DINAMICO,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8375-5A,"Domestic Bond, > 365",1469.225,1482.5555,1492.1026,1477.7933,1483.8625,1491.4254,1507.0555,1515.4514,1514.7978,1511.1102,1508.3108,1501.5895,1515.2321,1530.4589,1536.1515,1540.4129,1549.7906,1556.6929,1567.2631,1589.0927,1607.8697,1596.14,1566.2009,1596.3957,1608.3733,1621.7337,1624.612,1633.5489,1629.515,1628.1016,1623.9558,1627.3047,1618.7315,1611.4546,1610.0703,1621.1819,1627.8582,1635.5632,1637.7134,1636.8745,1646.322,1652.1329,1658.3123,1663.0207,1662.4806,1654.0245,1656.2066,1659.4502,1670.9603,1672.8035,1690.3949,1703.2364,1728.5545,1751.1845,1780.6086,1801.7305,1803.8514,1754.7401,1710.6435,1740.6463,1754.912,1723.2123,1686.7738,1743.5976,1773.3796,1767.6775,1764.5988,1790.565,1768.107,1784.5447,1803.0276,1808.4251,1838.9546
8303-8,CONSORCIO BALANCEADO,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8303-8A,"Balanced, Aggressive",1340.2097,1356.1387,1369.0527,1372.247,1382.4695,1379.3469,1419.7459,1373.6213,1332.1726,1393.9471,1415.1642,1399.3872,1318.1987,1287.7557,1308.9147,1298.3197,1346.4091,1296.8745,1329.4532,1367.0182,1330.8386,1312.7809,1318.4361,1306.25,1297.6713,1328.1784,1383.9503,1400.6542,1434.7822,1419.6602,1442.222,1415.379,1454.1278,1481.9372,1465.1254,1461.7412,1509.2773,1443.8253,1426.231,1442.1278,1449.3784,1443.8678,1452.4898,1494.4165,1475.3502,1421.9517,1400.8683,1356.5196,1401.0694,1402.5811,1433.9591,1461.4525,1442.1942,1451.2366,1485.0041,1480.7691,1503.8541,1504.0727,1591.1978,1547.6212,1602.2726,1525.6135,1333.3057,1427.4372,1410.181,1474.5676,1451.9588,1514.9499,1489.6494,1463.9439,1568.1557,1539.8238,1604.2597
8320-8,CONVENIENCIA BANCOESTADO,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8320-8A,"Domestic Bond, < 365",1442.6084,1445.3803,1448.5839,1451.764,1455.1431,1458.4754,1462.0767,1465.7198,1469.3154,1473.0462,1476.7274,1480.7816,1485.001,1488.8706,1493.0307,1497.058,1501.1713,1505.1621,1509.333,1513.5191,1517.5308,1521.7414,1525.8426,1530.1823,1534.519,1538.3949,1542.4781,1546.1078,1549.437,1552.3602,1555.2257,1558.0168,1560.6843,1563.4256,1566.1063,1568.9608,1571.8991,1574.5157,1577.3455,1580.0507,1582.8581,1585.545,1588.2834,1590.9991,1593.6579,1596.3944,1599.0408,1602.1694,1605.5633,1608.7019,1612.1305,1615.5692,1619.0749,1622.4861,1625.5445,1628.3752,1631.0474,1633.2972,1635.4561,1637.2991,1639.1006,1641.0154,1643.3242,1647.0823,1647.2836,1647.4488,1647.5824,1647.6114,1647.6183,1647.6323,1647.6491,1647.6663,1647.6837
8806-4,CORPORATIVO,D,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8806-4D,"Domestic Bond, > 365",999.6155,1012.1017,1017.2223,1011.7781,1018.654,1024.9297,1037.5873,1045.1379,1045.5062,1040.8631,1040.1359,1035.1261,1047.4912,1057.4173,1065.5971,1069.7283,1078.706,1082.6932,1087.1097,1098.3054,1106.5979,1101.1573,1085.6687,1104.7507,1113.6928,1126.6782,1130.8454,1140.713,1140.4383,1140.9458,1140.6045,1144.9792,1142.3361,1137.4972,1140.4293,1150.7813,1157.93,1166.4045,1172.2773,1175.7101,1183.7682,1191.1376,1198.5641,1204.2039,1206.1488,1204.407,1210.5766,1218.533,1229.0685,1232.5333,1247.2351,1258.8701,1273.9332,1290.7038,1312.6997,1327.177,1332.6278,1308.6066,1251.6868,1278.9556,1293.1544,1261.6507,1194.5043,1241.9707,1269.7618,1270.7545,1288.4652,1321.9783,1305.6715,1323.8975,1340.3408,1359.8525,1393.0882
8274-0,CRECIMIENTO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8274-0A,"Domestic Bond, < 365",34880.8805,34922.9865,35009.4885,35062.9697,35155.7207,35287.5236,35346.4863,35428.281,35422.6104,35509.1671,35496.825,35619.6665,35782.6901,35963.7484,36108.2628,36241.995,36354.5335,36462.0667,36584.9528,36731.9534,36805.3653,36886.1145,36949.5181,37080.3598,37306.804,37413.7144,37528.0311,37677.5549,37738.4113,37798.6039,37910.1849,37984.2303,38008.3112,38031.0773,38102.9947,38187.5959,38328.4966,38407.5989,38465.03,38548.7658,38617.2793,38696.0525,38765.042,38836.8032,38875.2387,38875.8543,38964.298,39087.5106,39192.0582,39296.118,39436.7719,39540.9405,39718.9438,39953.0507,40132.4435,40196.6724,40331.716,40322.7057,40075.8947,40230.06,40386.7671,1214.0577,1093.4408,1156.9275,1170.9,1204.8192,1187.1339,1254.6996,1236.2849,1214.3622,1301.6474,1283.3967,1339.6794
8170-1,Consorcio Acciones C,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8170-1A,Domestic Equity,1945.7724,2006.33,1982.1999,2020.1012,2001.7678,1921.8163,1917.2185,1895.2285,1833.0668,1876.1152,1792.5143,1794.554,1806.46,1834.9534,1913.4216,1934.6707,1886.3485,1894.6231,1962.3608,1964.8083,1905.9214,2006.3444,1936.3576,1909.1239,1920.0624,1986.268,2181.6323,2170.8154,2162.5732,2113.5468,2247.989,2285.8637,2370.1889,2471.3103,2195.2262,2447.641,2569.8309,2452.1229,2406.3614,2475.6102,2325.7819,2242.4441,2287.8924,2214.8227,2231.2184,2135.5954,2138.8305,2123.7486,2228.0,2153.8938,2108.9967,2057.6558,1937.2965,1965.4017,1921.1384,1835.3446,1946.3786,1800.4278,1666.7674,1722.4501,1675.7065,1498.815,1234.5428,1417.3294,1313.8704,1422.8186,1432.5789,1355.2983,1298.4224,1246.0355,1412.6427,1471.2983,1503.5749
9073-5,DCL I.G.,A,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,D,9073-5A,"International Bond, > 365",0.9896,1.0013,0.9906,1.0141,1.0158,0.9891,0.975,0.951,0.9158,0.9438,0.9269,0.9031,0.8938,0.8939,0.9348,0.9647,0.9649,0.9808,0.9998,1.0095,0.9992,1.0043,0.9574,0.9719,0.9837,1.0009,1.0059,1.0171,1.0221,1.0274,1.0377,1.0475,1.0523,1.0527,1.0553,1.0572,1.0578,1.039,1.0341,1.0249,1.0037,1.0024,1.0269,1.0172,1.0228,1.0072,0.994,1.0099,1.0374,1.0516,1.0724,1.0832,1.0864,1.116,1.128,1.1452,1.1454,1.1527,1.1476,1.1647,1.1889,1.1911,0.9981,1.0468,1.1007,1.1321,1.1672,1.1755,1.1718,1.1825,1.2209,1.2454,1.2323
8152-3,DEPOSITO XXI,B,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8152-3B,"Domestic Bond, > 365",2183.5269,2200.2108,2215.0815,2207.6042,2220.3632,2233.3012,2250.7573,2264.3068,2265.5521,2265.1603,2264.4142,2261.7827,2284.0145,2303.3268,2310.6104,2316.9604,2333.2082,2341.2494,2348.6533,2369.5334,2382.9534,2372.1144,2354.0681,2388.1737,2402.5803,2423.2562,2430.7158,2444.5182,2443.156,2445.3263,2441.8567,2452.1248,2442.1487,2430.2949,2436.5831,2453.1568,2466.4399,2478.8494,2483.6908,2483.8738,2498.7413,2507.7549,2516.7857,2522.7231,2526.5577,2519.6457,2525.5973,2530.528,2542.2242,2545.6545,2564.414,2582.071,2607.1067,2633.0894,2665.6539,2687.3775,2694.9053,2656.6186,2635.6148,2671.8989,2697.646,2669.1279,2656.1927,2691.6671,2738.0354,2731.5413,2730.6127,2772.1353,2754.8377,2785.5736,2816.8286,2815.7645,2850.4302
9056-5,DEUDA 360,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,9056-5A,"Domestic Bond, < 365",1027.5767,1031.6841,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1032.7226,1035.142,1046.5793,1050.3623,1054.4113,1057.7452,1061.7902,1065.834,1068.8438,1070.9672,1072.6325,1078.7848,1083.3806,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.6065,1086.7482,1090.1482,1093.4606,1095.1486,1097.8845,1100.1993,1102.9835,1105.781,1107.5101,1109.7201,1109.1984,1111.7026,1114.7752,1117.8331,1120.4006,1123.9482,1128.2437,1132.7291,1137.5539,1141.7673,1145.5249,1148.5352,1144.9476,1140.1251,1149.2045,1153.5502,1152.1153,1152.2162,1160.2798,1166.2155,1165.1229,1166.3368,1169.9687,1170.2365,1173.1089,1177.3298,1176.5079,1179.7246
9072-7,DEUDA CHILENA,A,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9072-7A,"Domestic Bond, > 365",1216.3176,1222.8569,1232.292,1226.9824,1232.6399,1240.1508,1251.5704,1259.9019,1259.8916,1259.255,1256.86,1251.7091,1267.4497,1279.9397,1284.8721,1292.2844,1302.6435,1309.732,1317.7412,1334.2496,1347.4508,1341.5857,1330.3149,1356.4874,1369.139,1380.107,1384.6524,1393.7919,1395.6578,1398.4824,1400.147,1403.6952,1401.2594,1401.1664,1403.666,1415.1432,1423.7109,1430.3419,1434.4094,1438.8131,1446.9548,1453.2035,1460.1212,1466.0906,1467.8886,1464.6233,1468.443,1473.1214,1484.3299,1487.1762,1505.356,1518.0262,1540.8347,1568.3882,1599.4258,1626.1216,1628.2275,1581.3025,1518.9484,1553.8963,1569.6936,1529.9356,1452.2429,1512.1742,1518.7163,1530.0023,1533.9733,1561.6853,1534.9916,1551.1363,1571.7088,1587.4518,1615.136
8940-0,DEUDA CORPORATIVA,A,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,D,8940-0A,"International Bond, > 365",217.6838,220.2254,218.8457,224.7367,225.3705,222.4014,220.4184,213.8429,201.1005,209.7532,206.1847,198.9578,197.3801,199.4975,209.768,215.8099,216.018,220.8239,225.3648,227.7995,227.0962,228.0581,221.7103,224.9173,229.3446,232.8428,234.0404,236.5162,235.6581,236.0784,239.3154,242.4416,243.8213,245.1425,245.1402,244.2548,245.2566,241.5585,239.8988,238.623,233.1799,231.6415,238.2881,233.8797,236.0224,235.8853,233.3559,235.5525,242.0509,245.4821,247.6171,249.4453,250.3423,257.1609,259.8272,257.6481,260.4004,263.3096,262.6524,266.9678,271.6544,269.3082,214.4462,224.0094,236.4956,243.5792,251.0232,255.4348,253.8985,257.1976,266.7121,272.3152,269.0204
8250-3,DEUDA CORTO PLAZO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8250-3A,"Domestic Bond, < 365",1285.6112,1290.3594,1295.5466,1294.1478,1299.6152,1304.463,1310.6821,1314.8269,1317.4732,1317.5576,1320.0766,1321.0144,1326.2682,1332.2225,1336.9158,1340.5469,1346.2436,1350.0462,1353.4278,1358.1987,1361.7411,1361.6542,1361.066,1368.9926,1372.771,1378.3299,1381.7523,1386.4093,1387.7307,1390.1431,1391.1009,1393.2272,1393.2661,1392.9973,1396.5128,1400.4416,1404.8775,1408.4344,1410.8986,1412.9425,1417.3324,1420.6234,1423.937,1426.4708,1428.1769,1427.301,1429.1609,1431.1331,1435.1479,1437.958,1442.5091,1447.404,1453.9804,1461.638,1469.067,1473.2209,1476.5402,1471.7705,1464.9769,1472.4569,1478.4848,1477.2128,1470.6471,1433.4485,1424.3587,1423.9052,1442.3691,1445.0582,1456.1569,1457.1916,1479.8197,1513.1266,1516.0965
9352-1,DEUDA LATAM DOLAR,CORPO,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6.0,D,9352-1CORPO,"International Bond, > 365",,,,,,,,,,,,,,,,,,,,100.1166,100.1978,100.7281,97.5391,98.7335,100.5328,102.1613,102.6547,104.0136,104.4148,104.8134,105.8731,107.4213,108.2024,109.097,109.3128,109.592,110.0495,108.5445,107.9418,107.7907,105.026,103.0543,105.9225,102.8276,104.0229,104.3196,103.419,103.7275,106.9352,108.7504,109.4443,109.715,110.7333,113.4738,114.6933,110.5691,112.2005,113.3337,113.0133,115.4256,117.817,117.303,93.5521,96.016,103.7112,107.9599,111.274,113.6236,112.7339,113.6078,118.2616,121.3783,120.4233
8422-0,DEUDA MEDIANO PLAZO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8422-0A,"Domestic Bond, > 365",1927.5497,1930.8029,1932.4691,1934.0421,1939.633,1948.6919,1956.9462,1958.1012,1956.3522,1945.3353,1939.4325,1932.755,1943.0028,1955.3028,1980.4162,1989.8085,1995.5252,2000.6482,2005.7289,2019.0246,2031.0776,2040.6955,2035.3582,2055.2212,2062.7048,2072.5456,2081.6792,2091.7559,2091.2552,2096.2474,2100.6227,2099.6092,2098.534,2095.9614,2098.9304,2107.6135,2118.6218,2123.9351,2133.8311,2141.3629,2145.3703,2150.027,2155.4235,2161.5107,2161.7409,2159.3149,2166.8966,2175.0444,2182.4288,2187.3441,2201.6481,2214.1937,2234.3359,2260.3764,2286.5013,2300.5509,2306.483,2276.7399,2224.3852,2249.9592,2257.0244,2236.7535,2204.469,2222.1502,2236.4019,2253.1957,2265.0979,2284.2697,2280.4692,2293.9131,2312.9007,2335.2842,2360.0959
8620-7,DEUDA NOMINAL,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE LIBRE INVERSION,6.0,P,8620-7APV,"Domestic Bond, > 365",1235.3459,1238.9389,1238.3948,1240.0737,1242.1088,1248.8732,1257.5016,1261.4629,1257.6088,1258.7127,1252.3478,1247.5167,1262.5539,1272.1049,1279.1909,1288.3261,1291.3311,1300.1059,1307.1733,1318.9049,1325.7707,1324.6845,1314.5655,1335.5693,1343.9475,1350.7038,1356.3984,1368.1968,1367.1443,1370.4609,1375.4977,1375.04,1376.6711,1378.2796,1376.9655,1380.2427,1389.8435,1391.8777,1396.3835,1402.9017,1401.5791,1403.8551,1408.1985,1412.7693,1409.9023,1408.5566,1418.8993,1429.0148,1433.2565,1439.2139,1449.7653,1455.0975,1468.8227,1489.7346,1508.293,1515.6672,1520.0672,1500.4612,1497.1328,1499.6448,1496.3587,1493.3721,1493.9075,1538.1592,1559.7342,1564.799,1560.7824,1567.9694,1561.9813,1568.6647,1572.9239,1574.5851,1583.9751
8052-7,DISPONIBLE,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8052-7A,"Domestic Bond, < 365",37419.4923,37453.026,37492.9314,37536.5682,37582.4519,37626.2162,37670.9766,37716.3715,37759.5588,37802.488,37857.1978,37908.9134,37968.488,38026.6184,38089.633,38149.814,38214.0357,38273.7218,38338.202,38401.7216,38463.6091,38528.3244,38589.7624,38651.3821,38709.1849,38759.9467,38811.3657,38856.3868,38895.1047,38924.9196,38957.3437,38991.1597,39025.5721,39060.8747,39090.6525,39121.0384,39150.9294,39178.0256,39209.762,39241.3234,39273.5084,39305.0734,39338.8853,39372.7076,39406.5725,39441.5668,39477.1807,39514.3487,39554.1787,39597.6432,39647.486,39696.8438,39747.449,39804.4459,39880.6059,39915.4505,39951.0338,39978.5553,40000.727,40024.3996,40041.1966,40053.2504,40109.3509,40113.8698,40119.8954,40124.3172,40128.0787,40131.8444,40135.8498,40139.2125,40144.5226,40147.4788,40150.2548
8918-4,DIVIDENDO LOCAL,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8918-4A,Domestic Equity,928.5557,969.9792,954.2078,989.3007,998.9429,956.384,949.2227,925.7125,906.6244,922.657,908.7021,910.6228,903.6876,912.4234,946.1057,951.3339,929.7623,925.0535,938.8863,924.7294,890.9812,936.1968,911.9524,895.1658,883.4544,916.1861,1000.9125,994.8054,999.2291,983.7045,1028.8756,1030.67,1051.8822,1080.9393,973.0276,1069.6969,1108.3971,1069.6585,1066.7902,1076.9457,1022.9056,991.3977,1016.2616,994.4201,1010.2992,977.8441,1002.7999,1014.6775,1064.3906,1036.8686,1021.8679,1003.1838,990.9843,1006.3579,997.4953,992.3678,1020.1514,955.0402,908.0742,936.9531,912.9373,823.2981,695.5526,788.1208,718.6487,773.5797,782.4318,732.4091,702.7972,673.1692,754.2722,783.1712,799.5213
9104-9,DOLAR DISPONIBLE,A,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,9104-9A,"International Bond, < 365",100.0202,100.0305,100.0393,100.0477,100.0565,100.0649,100.0737,100.0826,100.0911,100.0999,100.1086,100.1176,100.1285,100.1366,100.1454,100.1539,100.1627,100.1712,100.18,100.1886,100.1972,100.2063,100.2152,100.2241,100.2332,100.2414,100.2505,100.2749,100.3012,100.3273,100.3552,100.383,100.4203,100.4601,100.4991,100.5387,100.5823,100.6189,100.6591,100.7018,100.7463,100.7872,100.8392,100.8879,100.9384,100.9947,101.0513,101.1112,101.1804,101.2312,101.2947,101.3579,101.4295,101.4927,101.5542,101.6119,101.6723,101.7205,101.7731,101.8282,101.8775,101.9254,101.9677,102.0066,102.0747,102.0876,102.101,102.1143,102.1215,102.1274,102.1331,102.139,102.1449
